customer_profile_event_id,customer_id,full_name,email,gender,birth_date,city_id,loyalty_tier,marketing_opt_in,effective_at,operation
2494,1835,Bobby Andersen,fcarpenter@example.com,Female,1972-05-04,3,New,True,2021-09-27 00:00:00,insert
2495,1836,Kamal Kusmawati,wulan46@example.net,Female,2001-04-01,3,New,True,2020-11-05 00:00:00,insert
2496,1837,Michael Clark,jagapati52@example.net,Male,2005-02-19,16,New,True,2021-01-02 00:00:00,insert
2497,1838,"Dt. Hamzah Zulkarnain, M.Farm",hardiansyahrendy@example.com,Male,1975-06-12,11,New,False,2020-12-07 00:00:00,insert
2498,1838,"Dt. Hamzah Zulkarnain, M.Farm",hardiansyahrendy@example.com,Male,1975-06-12,15,New,False,2025-07-16 00:00:00,update
2499,1839,"Hafshah Prakasa, M.TI.",herreraashley@example.org,Male,2003-01-12,22,Silver,True,2021-08-03 00:00:00,insert
2500,1840,Amy Davis,rahayuhalima@example.com,Female,1972-02-08,16,Regular,True,2021-10-16 00:00:00,insert
2501,1841,Surya Marbun,freylynn@example.net,Male,1983-02-15,24,Gold,True,2021-03-23 00:00:00,insert
2502,1842,Bagas Melani,xmandasari@example.net,Female,1978-02-16,16,New,True,2020-09-29 00:00:00,insert
2503,1842,Bagas Melani,xmandasari@example.net,Female,1978-02-16,16,Silver,True,2023-06-01 00:00:00,update
2504,1843,"Puti Dina Prakasa, M.Farm",nugrahanajmudin@example.com,Female,1990-02-26,11,New,True,2021-09-16 00:00:00,insert
2505,1844,Christopher Ray,irfan23@example.net,Female,1996-05-10,3,Regular,True,2021-09-28 00:00:00,insert
2506,1844,Christopher Ray,irfan23@example.net,Female,1996-05-10,17,Regular,True,2022-11-20 00:00:00,update
2507,1845,Balangga Tarihoran,eharrison@example.net,Female,1989-03-28,15,Gold,True,2021-05-06 00:00:00,insert
2508,1846,Prakosa Sudiati,malik26@example.org,Female,1980-10-10,1,Regular,True,2021-03-23 00:00:00,insert
2509,1847,Betania Waluyo,irfankusumo@example.net,Male,1991-05-23,1,New,True,2020-12-26 00:00:00,insert
2510,1848,"R.M. Maras Megantara, S.Gz",nardi08@example.net,Female,2000-02-11,4,New,True,2021-08-29 00:00:00,insert
2511,1849,Tiffany Franklin DDS,brittany37@example.org,Male,1998-10-15,33,New,True,2021-01-04 00:00:00,insert
2512,1849,Tiffany Franklin DDS,brittany37@example.org,Male,1998-10-15,29,Gold,False,2024-05-14 00:00:00,update
2513,1850,Mila Wastuti,collinstroy@example.com,Male,1979-02-08,34,Regular,True,2021-09-21 00:00:00,insert
2514,1851,Sheila Jones,narjinashiruddin@example.net,Male,1969-10-05,20,Regular,True,2020-12-11 00:00:00,insert
2515,1852,Ajiman Anggraini,maryadiputi@example.com,Male,1958-03-26,11,Silver,True,2021-07-29 00:00:00,insert
2516,1853,"Juli Purnawati, S.Pd",kusuma40@example.org,Male,2001-10-21,21,Regular,True,2021-02-22 00:00:00,insert
2517,1853,"Juli Purnawati, S.Pd",kusuma40@example.org,Male,2001-10-21,21,Platinum,False,2022-12-06 00:00:00,update
2518,1854,Gambira Salahudin,laswilestari@example.org,Female,1981-04-05,16,New,True,2021-11-04 00:00:00,insert
2519,1855,Amy Carter,jonathan04@example.org,Male,1979-09-20,18,New,True,2021-10-17 00:00:00,insert
2520,1856,Ade Rajasa,yuniarade@example.net,Female,1978-03-30,12,New,True,2021-03-03 00:00:00,insert
2521,1857,Jeremy Pacheco,osborneraymond@example.net,Male,1967-03-23,1,Regular,False,2021-12-21 00:00:00,insert
2522,1857,Jeremy Pacheco,osborneraymond@example.net,Male,1967-03-23,34,Regular,False,2025-11-01 00:00:00,update
2523,1858,dr. Titi Prasetyo,christophercabrera@example.org,Female,1994-05-08,1,Silver,True,2021-09-10 00:00:00,insert
2524,1859,"Rafi Habibi, S.Farm",romansarah@example.net,Female,1983-04-27,26,New,False,2020-11-13 00:00:00,insert
2525,1860,Danielle Campbell,tasdiknajmudin@example.com,Male,1976-09-27,14,Gold,True,2021-02-06 00:00:00,insert
2526,1861,"Dalima Nurdiyanti, M.Farm",ngardner@example.org,Male,1997-07-01,6,Silver,True,2021-11-15 00:00:00,insert
2527,1862,Monica Williams,rachel57@example.com,Male,1994-10-05,6,New,True,2021-10-28 00:00:00,insert
2528,1863,Eric Poole,firmansyaharta@example.org,Male,1982-10-04,16,New,True,2021-07-05 00:00:00,insert
2529,1864,Bonnie Brown,nguyenthomas@example.com,Male,1984-05-25,16,New,True,2021-11-21 00:00:00,insert
2530,1864,Bonnie Brown,nguyenthomas@example.com,Male,1984-05-25,16,Silver,True,2025-10-17 00:00:00,update
2531,1865,Benjamin Sanchez,siregarraden@example.net,Female,1983-12-06,3,Silver,False,2021-12-28 00:00:00,insert
2532,1866,John Smith,quyainah@example.org,Female,1993-03-30,11,Regular,True,2021-01-03 00:00:00,insert
2533,1867,Citra Napitupulu,asirwandanainggolan@example.com,Male,2006-10-31,1,New,True,2020-09-24 00:00:00,insert
2534,1868,Adam Jimenez,jamie83@example.net,Male,1965-01-12,13,Regular,True,2021-05-02 00:00:00,insert
2535,1869,"R. Danu Lestari, S.I.Kom",rmiller@example.com,Female,1969-07-19,28,Regular,False,2020-11-29 00:00:00,insert
2536,1870,Tira Haryanti,garda09@example.com,Male,1989-01-17,23,Regular,False,2021-07-09 00:00:00,insert
2537,1871,Daniel Hall,saputrahardana@example.com,Male,1983-02-23,16,New,True,2020-11-05 00:00:00,insert
2538,1872,Ida Lazuardi,shermanyolanda@example.com,Male,1986-09-14,9,Regular,True,2021-05-21 00:00:00,insert
2539,1873,Crystal Nguyen,mariadi05@example.org,Male,2004-05-07,32,New,True,2021-03-05 00:00:00,insert
2540,1874,Mila Yuliarti,castillojessica@example.net,Female,1992-05-20,11,Silver,True,2021-01-20 00:00:00,insert
2541,1875,Tanya Cochran,lilihutapea@example.org,Male,2004-05-15,29,Silver,False,2021-04-18 00:00:00,insert
2542,1875,Tanya Cochran,lilihutapea@example.org,Male,2004-05-15,28,Silver,True,2025-11-04 00:00:00,update
2543,1876,John Hanson,ifa24@example.net,Female,1959-12-14,21,Gold,True,2021-05-01 00:00:00,insert
2544,1877,Rachel Miller,zuyainah@example.com,Female,1958-01-11,7,Silver,False,2021-05-13 00:00:00,insert
2545,1877,Rachel Miller,zuyainah@example.com,Female,1958-01-11,23,Silver,True,2023-03-26 00:00:00,update
2546,1878,Tiffany Smith,pancalaksita@example.net,Male,1983-09-17,2,Regular,False,2021-09-13 00:00:00,insert
2547,1879,Raihan Uwais,tyulianti@example.net,Female,1993-05-05,19,New,False,2021-01-09 00:00:00,insert
2548,1880,Paiman Hidayanto,jati34@example.org,Male,1968-04-21,23,Regular,False,2021-07-14 00:00:00,insert
2549,1880,Paiman Hidayanto,jati34@example.org,Male,1968-04-21,9,Regular,True,2022-07-14 00:00:00,update
2550,1881,Faizah Firgantoro,rendy04@example.com,Female,2005-10-23,12,Silver,False,2021-05-07 00:00:00,insert
2551,1882,Nicole Barker,hwijaya@example.net,Female,1982-11-07,27,New,True,2020-12-06 00:00:00,insert
2552,1883,David Morrison,joellawrence@example.net,Male,1971-07-21,19,New,False,2021-06-25 00:00:00,insert
2553,1884,Ms. Tonya Schmidt MD,permadisaadat@example.com,Male,1960-03-24,7,Regular,True,2021-06-29 00:00:00,insert
2554,1885,Lauren Morrison,jenkinsjanet@example.org,Male,1968-11-27,9,Silver,True,2020-09-23 00:00:00,insert
2555,1886,"dr. Tri Yuniar, S.E.",cawukkurniawan@example.org,Female,1966-08-21,11,Regular,True,2021-09-09 00:00:00,insert
2556,1887,Kelly Barnes,najwaramadan@example.org,Female,2001-09-27,1,Silver,True,2021-01-19 00:00:00,insert
2557,1888,Leah Mckinney,hasanahjasmin@example.org,Female,2001-11-15,9,New,False,2021-10-08 00:00:00,insert
2558,1888,Leah Mckinney,hasanahjasmin@example.org,Female,2001-11-15,9,New,True,2024-11-01 00:00:00,update
2559,1889,Kezia Prayoga,kusmawatidinda@example.com,Female,1957-08-07,11,Regular,False,2021-04-29 00:00:00,insert
2560,1890,Michele Sanchez,bhaynes@example.org,Male,1977-08-09,11,Regular,True,2021-02-16 00:00:00,insert
2561,1891,Dr. Bakiman Usada,rebekah90@example.org,Male,2004-07-31,33,New,True,2021-02-21 00:00:00,insert
2562,1891,Dr. Bakiman Usada,rebekah90@example.org,Male,2004-07-31,22,New,False,2023-06-06 00:00:00,update
2563,1892,Febi Januar,thomas27@example.net,Male,2001-02-09,16,Regular,True,2020-12-17 00:00:00,insert
2564,1892,Febi Januar,thomas27@example.net,Male,2001-02-09,20,Gold,False,2024-04-12 00:00:00,update
2565,1893,Charles Sexton,holly87@example.com,Male,2001-09-12,16,Regular,False,2021-10-20 00:00:00,insert
2566,1893,Charles Sexton,holly87@example.com,Male,2001-09-12,7,Regular,True,2022-10-05 00:00:00,update
2567,1894,Gregory Page,virginiajohnson@example.com,Female,2000-11-04,1,New,True,2021-07-13 00:00:00,insert
2568,1894,Gregory Page,virginiajohnson@example.com,Female,2000-11-04,22,Silver,True,2023-12-01 00:00:00,update
2569,1895,Ira Halim,dhubbard@example.net,Male,1983-02-02,14,New,True,2021-07-12 00:00:00,insert
2570,1896,"T. Karman Napitupulu, M.Farm",alexandrahogan@example.net,Male,1996-01-10,16,New,False,2021-03-18 00:00:00,insert
2571,1897,"Mala Maheswara, S.E.",sinagasakura@example.net,Male,1986-01-31,6,New,True,2021-08-23 00:00:00,insert
2572,1897,"Mala Maheswara, S.E.",sinagasakura@example.net,Male,1986-01-31,6,Platinum,True,2024-11-20 00:00:00,update
2573,1898,Wakiman Nababan,christopherortiz@example.org,Female,2005-04-18,1,New,True,2020-09-20 00:00:00,insert
2574,1899,Kathryn Fernandez,tirtarahayu@example.com,Female,1992-05-17,28,New,True,2020-10-08 00:00:00,insert
2575,1900,"dr. Pia Winarno, S.E.",tiffany34@example.com,Male,1974-12-06,16,New,False,2021-04-15 00:00:00,insert
2576,1900,"dr. Pia Winarno, S.E.",tiffany34@example.com,Male,1974-12-06,16,Regular,True,2022-02-04 00:00:00,update
2577,1901,Asirwanda Hassanah,vprasetya@example.com,Female,1975-03-02,1,Regular,True,2020-10-04 00:00:00,insert
2578,1902,"Tina Januar, S.IP",winda93@example.org,Male,1976-12-11,28,Silver,True,2021-06-25 00:00:00,insert
2579,1903,Hasan Yulianti,gatrasafitri@example.net,Female,1966-07-09,14,Regular,True,2020-10-01 00:00:00,insert
2580,1904,Lindsey Johnson,purwadi32@example.com,Male,2000-09-24,11,Regular,False,2021-06-13 00:00:00,insert
2581,1905,Stacy Collins,mcbridestephanie@example.net,Male,2001-11-14,1,Silver,False,2021-06-01 00:00:00,insert
2582,1905,Stacy Collins,mcbridestephanie@example.net,Male,2001-11-14,5,Silver,True,2023-04-22 00:00:00,update
2583,1906,Ashley Cooper,matthew52@example.net,Male,1986-06-28,16,New,False,2020-11-03 00:00:00,insert
2584,1907,Hamima Mardhiyah,connor75@example.net,Female,1957-05-09,1,Regular,False,2021-03-06 00:00:00,insert
2585,1908,Alejandro Warren,fmaheswara@example.net,Female,1959-10-30,1,Silver,False,2021-12-04 00:00:00,insert
2586,1909,Melissa Mullins,bradley72@example.org,Female,2000-12-21,15,New,False,2021-05-20 00:00:00,insert
2587,1910,Kimberly Morgan,fhakim@example.org,Female,1997-11-17,5,New,True,2020-09-27 00:00:00,insert
2588,1910,Kimberly Morgan,fhakim@example.org,Female,1997-11-17,14,Regular,True,2022-06-29 00:00:00,update
2589,1911,"Baktianto Maryati, S.Farm",kuswandariozy@example.com,Male,1963-02-02,18,Regular,False,2020-10-28 00:00:00,insert
2590,1911,"Baktianto Maryati, S.Farm",kuswandariozy@example.com,Male,1963-02-02,9,New,True,2024-01-09 00:00:00,update
2591,1912,Hana Kuswoyo,evansdavid@example.com,Male,1969-10-02,24,Regular,True,2021-03-22 00:00:00,insert
2592,1912,Hana Kuswoyo,evansdavid@example.com,Male,1969-10-02,3,New,False,2022-08-04 00:00:00,update
2593,1913,Alika Gunarto,eddiehaynes@example.org,Male,1990-02-20,16,Platinum,True,2021-05-27 00:00:00,insert
2594,1914,Chase Martin,jrahmawati@example.net,Male,1971-02-06,1,New,True,2021-04-27 00:00:00,insert
2595,1915,R.M. Gamanto Maulana,luwes30@example.org,Female,1981-02-01,6,New,True,2020-11-27 00:00:00,insert
2596,1916,Zalindra Wulandari,zwatts@example.org,Male,1975-05-22,16,New,True,2021-09-23 00:00:00,insert
2597,1917,Timothy Salazar,simsashley@example.org,Female,1986-10-30,26,New,True,2021-11-23 00:00:00,insert
2598,1918,"Bambang Nuraini, M.M.",nwarren@example.net,Male,1966-07-30,27,Regular,True,2021-01-05 00:00:00,insert
2599,1918,"Bambang Nuraini, M.M.",nwarren@example.net,Male,1966-07-30,33,Regular,True,2022-09-12 00:00:00,update
2600,1919,Mila Santoso,rafi93@example.org,Male,1995-01-09,12,New,False,2021-01-15 00:00:00,insert
2602,1919,Mila Santoso,rafi93@example.org,Male,1995-01-09,28,Gold,False,2023-07-04 00:00:01,update
2601,1919,Mila Santoso,rafi93@example.org,Male,1995-01-09,12,Gold,True,2024-05-05 00:00:00,update
2603,1920,Gaiman Sihombing,woodardjonathon@example.net,Male,2006-04-04,6,New,True,2021-04-05 00:00:00,insert
2604,1920,Gaiman Sihombing,woodardjonathon@example.net,Male,2006-04-04,33,New,True,2023-01-20 00:00:00,update
2605,1921,Colton Robbins,diannurdiyanti@example.com,Female,1966-01-20,22,New,True,2021-04-13 00:00:00,insert
2606,1921,Colton Robbins,diannurdiyanti@example.com,Female,1966-01-20,26,Gold,True,2023-03-03 00:00:00,update
2607,1922,Dadap Damanik,christinegrant@example.com,Female,1992-11-12,30,Regular,False,2021-07-05 00:00:00,insert
2608,1923,Halima Rahimah,gangsar41@example.com,Female,1958-02-01,13,Silver,False,2021-06-21 00:00:00,insert
2609,1924,Betania Mansur,nparker@example.org,Male,2006-11-17,34,New,False,2020-10-02 00:00:00,insert
2610,1925,Ashley Smith,aryanisaiful@example.net,Male,1993-12-13,17,Regular,True,2021-07-28 00:00:00,insert
2611,1925,Ashley Smith,aryanisaiful@example.net,Male,1993-12-13,17,Gold,True,2022-10-22 00:00:00,update
2612,1926,Aisyah Anggraini,amonghartati@example.net,Female,1962-01-17,6,New,True,2020-12-11 00:00:00,insert
2613,1927,"dr. Cahya Kuswandari, S.Psi",humaira00@example.com,Male,1981-05-21,29,New,True,2020-10-06 00:00:00,insert
2614,1928,Arthur Mccoy,nicolespence@example.com,Female,2003-10-08,9,Silver,True,2021-09-22 00:00:00,insert
2615,1929,Jabal Laksmiwati,saktibudiman@example.com,Male,1961-11-08,6,Silver,True,2021-10-06 00:00:00,insert
2616,1930,Galak Suryono,zelda69@example.net,Female,1982-08-23,1,New,True,2021-08-06 00:00:00,insert
2617,1931,Kathleen Edwards,maryatibakda@example.org,Female,1962-10-14,1,New,True,2021-12-09 00:00:00,insert
2618,1932,Gina Wolf,hsafitri@example.com,Female,1965-12-17,3,New,True,2021-04-21 00:00:00,insert
2619,1933,Daniel Barton,mandyjohnson@example.com,Male,1958-06-01,11,New,True,2020-10-11 00:00:00,insert
2620,1933,Daniel Barton,mandyjohnson@example.com,Male,1958-06-01,3,Gold,True,2025-01-27 00:00:00,update
2621,1934,Corey Torres,nababanlasmanto@example.org,Male,1982-02-13,34,Regular,True,2021-02-23 00:00:00,insert
2622,1935,Nabila Lazuardi,ashley37@example.net,Male,1988-07-11,29,New,True,2021-04-27 00:00:00,insert
2623,1936,Traci Pratt,cmarbun@example.org,Male,1989-05-28,6,Platinum,False,2021-04-03 00:00:00,insert
2624,1937,Mr. Jonathan Rios,alvaradomelissa@example.com,Male,2003-05-21,29,Platinum,True,2021-11-09 00:00:00,insert
2625,1938,Christopher Larson,bagus13@example.net,Female,1993-11-04,16,New,False,2021-07-14 00:00:00,insert
2626,1939,Megan Olsen,carrie14@example.net,Female,1993-05-22,4,Regular,False,2021-04-03 00:00:00,insert
2627,1939,Megan Olsen,carrie14@example.net,Female,1993-05-22,7,New,False,2023-11-07 00:00:00,update
2628,1940,Tiffany Schneider,daniellesexton@example.org,Female,1987-06-29,33,Regular,True,2020-11-16 00:00:00,insert
2629,1940,Tiffany Schneider,daniellesexton@example.org,Female,1987-06-29,33,Silver,True,2023-01-06 00:00:00,update
2630,1941,Mahfud Mahendra,qvargas@example.org,Female,2005-01-04,11,Regular,False,2021-07-01 00:00:00,insert
2631,1942,Dipa Prasasta,tirtayasauyainah@example.org,Female,1989-12-01,20,New,True,2021-12-11 00:00:00,insert
2632,1943,Anggabaya Suryatmi,hnunez@example.com,Female,2002-04-15,1,Platinum,True,2020-10-06 00:00:00,insert
2633,1944,drg. Dalimin Santoso,maida66@example.org,Male,1976-09-27,11,Regular,True,2021-07-13 00:00:00,insert
2634,1944,drg. Dalimin Santoso,maida66@example.org,Male,1976-09-27,30,Regular,False,2025-08-10 00:00:00,update
2635,1945,Nyana Mardhiyah,adiarja96@example.org,Female,1961-12-14,11,New,True,2021-09-05 00:00:00,insert
2636,1946,Erica Simpson,solehfujiati@example.net,Female,2007-12-18,21,New,False,2021-10-26 00:00:00,insert
2637,1947,Lee Anderson,ruizangela@example.com,Female,1955-07-11,31,Regular,True,2021-05-17 00:00:00,insert
2638,1948,John King,lutfan41@example.com,Female,1955-06-26,16,New,False,2021-03-06 00:00:00,insert
2639,1949,Elizabeth Mcdowell,bakionopuspita@example.com,Male,1962-07-16,11,Regular,True,2020-12-03 00:00:00,insert
2640,1949,Elizabeth Mcdowell,bakionopuspita@example.com,Male,1962-07-16,11,Silver,True,2025-01-08 00:00:00,update
2641,1950,Langgeng Mansur,ylong@example.net,Female,1962-10-04,3,New,True,2021-12-26 00:00:00,insert
2642,1950,Langgeng Mansur,ylong@example.net,Female,1962-10-04,29,Regular,True,2024-09-05 00:00:00,update
2643,1951,James Marsh,ncox@example.com,Male,1964-10-16,13,New,True,2020-10-03 00:00:00,insert
2644,1952,Angela Jones,ymathews@example.com,Female,1994-01-19,16,New,True,2020-10-07 00:00:00,insert
2645,1953,"Aurora Anggriawan, S.Pd",amyortiz@example.org,Male,1972-01-17,12,Regular,True,2021-01-20 00:00:00,insert
2646,1954,Jacob Carey,andrew78@example.net,Female,1974-01-30,2,Regular,True,2021-12-28 00:00:00,insert
2647,1955,Lisa Reyes,emilysmith@example.net,Male,1958-08-26,6,New,True,2021-05-18 00:00:00,insert
2648,1956,"Usyi Rajata, M.Farm",utamasitompul@example.org,Female,1975-07-27,6,New,False,2021-03-30 00:00:00,insert
2649,1957,Nathan Cole,frostmartha@example.org,Female,1955-08-01,27,New,True,2021-12-03 00:00:00,insert
2650,1957,Nathan Cole,frostmartha@example.org,Female,1955-08-01,6,Silver,True,2023-11-26 00:00:00,update
2651,1958,"R. Amelia Januar, M.Farm",ekuswoyo@example.net,Female,1962-04-26,8,Regular,True,2021-03-02 00:00:00,insert
2652,1958,"R. Amelia Januar, M.Farm",ekuswoyo@example.net,Female,1962-04-26,2,Regular,True,2023-09-29 00:00:00,update
2653,1959,William Jones,gabriellee@example.com,Male,1966-01-09,20,Regular,False,2020-12-08 00:00:00,insert
2654,1959,William Jones,gabriellee@example.com,Male,1966-01-09,23,Regular,True,2022-02-03 00:00:00,update
2655,1960,Kayun Susanti,lle@example.net,Male,1973-05-13,6,New,False,2021-04-11 00:00:00,insert
2656,1961,R.M. Purwanto Puspasari,tjanuar@example.org,Male,1989-03-08,25,Silver,True,2020-08-29 00:00:00,insert
2657,1962,Tgk. Wirda Yuniar,serranojessica@example.org,Male,1978-10-20,13,New,False,2021-12-26 00:00:00,insert
2658,1962,Tgk. Wirda Yuniar,serranojessica@example.org,Male,1978-10-20,13,New,True,2023-03-10 00:00:00,update
2659,1963,R. Tirta Pangestu,lidyanurdiyanti@example.org,Male,1957-12-31,22,Silver,True,2021-09-13 00:00:00,insert
2660,1964,H. Kasim Waluyo,cahyanto86@example.com,Female,2003-11-03,16,Regular,True,2020-11-03 00:00:00,insert
2661,1964,H. Kasim Waluyo,cahyanto86@example.com,Female,2003-11-03,23,Silver,True,2025-06-04 00:00:00,update
2662,1965,Dr. Cemeti Saputra,michael23@example.org,Female,1996-05-28,11,New,True,2021-07-08 00:00:00,insert
2663,1965,Dr. Cemeti Saputra,michael23@example.org,Female,1996-05-28,29,Regular,True,2025-09-02 00:00:00,update
2664,1966,Heather Oconnor,robert64@example.com,Male,1987-05-20,6,New,True,2021-05-15 00:00:00,insert
2665,1967,Gaiman Usada,matthewmoore@example.com,Male,1973-01-11,21,New,False,2021-10-24 00:00:00,insert
2666,1967,Gaiman Usada,matthewmoore@example.com,Male,1973-01-11,7,Regular,True,2025-05-29 00:00:00,update
2667,1968,Samuel Davis,michelewilliams@example.net,Female,1957-10-10,27,Regular,False,2021-10-04 00:00:00,insert
2668,1969,Kelly Taylor,alexiskim@example.com,Female,1976-02-28,16,Regular,True,2020-08-20 00:00:00,insert
2669,1970,Ricardo Scott,isabellapierce@example.org,Female,1979-01-14,4,Gold,True,2021-09-16 00:00:00,insert
2670,1971,Devi Prabowo,susancurry@example.net,Male,1989-11-05,1,New,True,2021-05-25 00:00:00,insert
2671,1972,Bryan Moore,cahyono36@example.net,Female,1976-03-10,25,New,True,2020-10-17 00:00:00,insert
2672,1973,"Karman Mulyani, S.H.",utamadadi@example.net,Male,1981-11-09,11,Regular,False,2021-11-07 00:00:00,insert
2673,1974,Deanna Williams,caseyheather@example.com,Female,1975-04-10,16,Silver,True,2021-03-21 00:00:00,insert
2674,1974,Deanna Williams,caseyheather@example.com,Female,1975-04-10,16,Silver,True,2023-07-06 00:00:00,update
2675,1975,Brian Ortiz,utamiharsaya@example.org,Male,1972-07-03,3,Silver,False,2021-08-08 00:00:00,insert
2676,1976,Tania Suryono,stephen39@example.com,Male,1957-09-09,27,Regular,True,2021-02-10 00:00:00,insert
2677,1976,Tania Suryono,stephen39@example.com,Male,1957-09-09,21,Regular,True,2024-03-11 00:00:00,update
2678,1977,"Amalia Rahmawati, S.IP",budiyantovivi@example.org,Female,1958-01-20,4,New,True,2021-11-07 00:00:00,insert
2679,1977,"Amalia Rahmawati, S.IP",budiyantovivi@example.org,Female,1958-01-20,34,Gold,True,2025-05-08 00:00:00,update
2680,1978,Nrima Latupono,richardkaiser@example.org,Male,1982-12-27,1,New,False,2021-07-26 00:00:00,insert
2681,1979,Ina Sudiati,adamsmichael@example.net,Male,1983-09-20,23,Silver,True,2021-05-04 00:00:00,insert
2682,1980,Tgk. Uda Rahayu,youngeric@example.net,Female,2004-03-13,16,New,True,2021-03-06 00:00:00,insert
2683,1981,Oni Sinaga,yhall@example.com,Male,1972-05-09,26,Regular,True,2021-06-08 00:00:00,insert
2684,1981,Oni Sinaga,yhall@example.com,Male,1972-05-09,26,Regular,True,2023-09-02 00:00:00,update
2685,1982,Ibun Sihombing,shellycoffey@example.com,Female,1984-03-13,16,Regular,True,2021-05-14 00:00:00,insert
2686,1983,Mary Bennett,dongoranparman@example.com,Male,1975-10-28,21,New,True,2021-10-28 00:00:00,insert
2687,1983,Mary Bennett,dongoranparman@example.com,Male,1975-10-28,16,Platinum,True,2024-02-25 00:00:00,update
2688,1984,Cynthia Floyd,michael73@example.org,Female,1994-10-22,10,Regular,False,2020-10-15 00:00:00,insert
2689,1985,Mark Gutierrez,summerspatrick@example.com,Male,2000-06-16,24,New,True,2020-09-07 00:00:00,insert
2690,1986,dr. Maman Hariyah,victoria41@example.net,Male,1966-09-07,8,Regular,True,2021-07-23 00:00:00,insert
2691,1987,Tyler Morgan,shakilamaulana@example.net,Female,1965-04-14,34,New,False,2021-05-12 00:00:00,insert
2692,1988,Suzanne Owens,pertiwigarda@example.com,Female,1963-05-25,11,New,False,2020-08-28 00:00:00,insert
2693,1989,Ir. Ciaobella Hasanah,prasetyalamar@example.org,Female,1972-02-27,7,New,True,2020-10-21 00:00:00,insert
2694,1990,Hasan Marpaung,toddwilliam@example.com,Female,1963-06-21,1,Regular,True,2021-01-09 00:00:00,insert
2695,1991,Michelle Robles,wahyunioman@example.org,Male,2004-07-16,4,Silver,True,2021-11-17 00:00:00,insert
2696,1991,Michelle Robles,wahyunioman@example.org,Male,2004-07-16,8,Silver,True,2025-07-11 00:00:00,update
2697,1992,Jane Baker,millerjohn@example.net,Female,1994-05-16,16,New,True,2021-05-05 00:00:00,insert
2698,1993,Gary Smith,chandra02@example.org,Male,1955-07-01,5,Regular,False,2020-09-27 00:00:00,insert
2699,1994,Ir. Gaman Simanjuntak,riyantinaradi@example.org,Male,1982-04-29,24,Regular,True,2021-07-03 00:00:00,insert
2700,1994,Ir. Gaman Simanjuntak,riyantinaradi@example.org,Male,1982-04-29,23,Regular,True,2024-08-06 00:00:00,update
2701,1995,Jacob Lopez,rahayuibrani@example.com,Female,1975-06-12,1,New,True,2021-01-07 00:00:00,insert
2702,1996,Cawuk Zulaika,hidayatbakiono@example.com,Male,1961-02-23,16,Silver,True,2021-01-05 00:00:00,insert
2703,1997,Donald Turner,ikhsan46@example.com,Female,1994-11-09,34,Regular,True,2020-11-17 00:00:00,insert
2704,1998,R. Zelaya Nugroho,glennflowers@example.com,Female,1996-03-04,14,Regular,True,2021-01-21 00:00:00,insert
2705,1998,R. Zelaya Nugroho,glennflowers@example.com,Female,1996-03-04,26,Regular,False,2024-06-06 00:00:00,update
2706,1999,William Hughes,mariadavis@example.org,Female,1995-04-26,6,New,True,2021-07-10 00:00:00,insert
2707,2000,Francisco Cooper,vtampubolon@example.org,Female,1992-08-03,1,New,False,2021-03-09 00:00:00,insert
2708,2001,Sarah Hernandez,lhandayani@example.net,Male,1958-09-11,6,New,False,2020-09-22 00:00:00,insert
2709,2002,Agnes Safitri,xbass@example.net,Female,2001-01-23,24,Regular,True,2021-05-20 00:00:00,insert
2710,2003,Casey Garcia,nwheeler@example.org,Male,2000-01-04,11,Regular,True,2021-12-24 00:00:00,insert
2711,2004,Jennifer Thompson,nugrohoasman@example.net,Male,1984-06-07,1,Silver,True,2020-11-30 00:00:00,insert
2712,2005,Kristina Jensen,wulandarisari@example.org,Male,1992-02-01,17,Gold,True,2020-10-22 00:00:00,insert
2713,2006,Mark Rice,michelle93@example.com,Female,1959-09-05,12,New,True,2021-11-24 00:00:00,insert
2714,2006,Mark Rice,michelle93@example.com,Female,1959-09-05,12,Regular,True,2022-07-09 00:00:00,update
2715,2007,Desiree Erickson,delgadovincent@example.com,Male,1987-02-22,22,Regular,True,2020-10-25 00:00:00,insert
2716,2008,Katrina Barnes,dasa47@example.org,Female,1995-02-18,1,New,False,2020-11-15 00:00:00,insert
2717,2009,Tina Usamah,elamb@example.org,Female,1998-10-24,25,Gold,True,2021-11-29 00:00:00,insert
2718,2010,Janet Branch,preston73@example.net,Male,1984-08-15,23,Silver,True,2020-12-20 00:00:00,insert
2719,2011,R.A. Hasna Yolanda,nking@example.org,Female,1971-04-10,25,New,False,2020-11-11 00:00:00,insert
2720,2012,Zachary Weber,karennatsir@example.net,Female,1998-08-28,27,Regular,False,2021-11-15 00:00:00,insert
2721,2013,Bonnie Brown,carmenross@example.com,Female,1960-08-19,16,Silver,False,2020-10-11 00:00:00,insert
2722,2013,Bonnie Brown,carmenross@example.com,Female,1960-08-19,27,Regular,False,2024-06-06 00:00:00,update
2723,2014,Qori Sirait,stephanierogers@example.com,Female,1989-07-16,1,Gold,True,2021-07-15 00:00:00,insert
2724,2015,Vanessa Li,karnapurwanti@example.com,Female,1968-08-17,2,New,False,2020-11-28 00:00:00,insert
2725,2015,Vanessa Li,karnapurwanti@example.com,Female,1968-08-17,2,New,True,2022-07-29 00:00:00,update
2726,2015,Vanessa Li,karnapurwanti@example.com,Female,1968-08-17,10,Silver,True,2023-06-22 00:00:01,update
